"252 кабінет. Первинна черга. 
Приблизний список тих хто обіцяв бути присутнім на основі онлайн переклички в Telegram."
PREV. DAY (PAST):,,28.08.2025 (08:30 - 14:00),,,NEXT DAY:,,29.08.2025 (08:30 - 14:00)
№,"ID
(номер первинної черги)",Статус,Примітки,,№,Примітки,"ID
(номер первинної черги)",Статус,"Записаний
в TODO ?"
1,2203,Зайшов,,,1,,2589,Обіцяв бути,---
2,2431,Зайшов,,,2,Остання спроба,2641,Обіцяв бути,---
3,2522,Зайшов,,,3,,2671,Обіцяв бути,---
4,2632,Зайшов,,,4,,2693,Обіцяв бути,---
5,2638,Зайшов,,,5,,2739,Обіцяв бути,---
6,2668,Зайшов,,,6,Остання спроба,2761,Обіцяв бути,---
7,2677,Зайшов,,,7,,2764,Обіцяв бути,---
8,2746,Зайшов,,,8,,2770,Обіцяв бути,---
9,2759,Зайшов,,,9,,2794,Обіцяв бути,---
10,2761,Не з'явився,п.8,,10,Остання спроба,2884,Обіцяв бути,---
11,2783,Зайшов,,,11,Остання спроба,2910,Обіцяв бути,---
12,2826,Зайшов,,,12,Остання спроба,2912,Обіцяв бути,---
13,2857,Зайшов,,,13,,3000,Обіцяв бути,---
14,2990,Зайшов,,,14,,3110,Обіцяв бути,---
15,3025,Зайшов,Остання спроба (лікар),,15,,3137,Обіцяв бути,---
16,3092,Зайшов,,,16,Остання спроба,3164,Обіцяв бути,---
17,3094,Зайшов,,,17,лікар-інтерн,3176,Обіцяв бути,---
18,3105,Зайшов,,,18,,3180,Обіцяв бути,---
19,3113,Зайшов,,,19,,3184,Обіцяв бути,---
20,3137,Не зайшов,,,20,Остання спроба,3188,Обіцяв бути,---
21,3164,Не зайшов,Остання спроба,,21,,3198,Обіцяв бути,---
22,3176,Не зайшов,лікар-інтерн,,22,,3200,Обіцяв бути,---
23,3184,Не зайшов,,,23,,3208,Обіцяв бути,---
24,3188,Не зайшов,Остання спроба,,24,,3210,Обіцяв бути,---
25,3198,Не зайшов,,,25,,3212,Обіцяв бути,---
26,3212,Не зайшов,,,26,,3213,Обіцяв бути,---
27,3213,Не зайшов,,,27,,3220,Обіцяв бути,---
28,3225,Не зайшов,,,28,,3225,Обіцяв бути,---
29,3227,Не зайшов,,,29,,3227,Обіцяв бути,---
30,3244,Не зайшов,,,30,,3228,Обіцяв бути,---
31,3247,Зайшов (за живою чергою),пройшов в суботу суботу 30.08.25 https://t.me/vlkzakrevskogo81/56123,,31,,3233,Обіцяв бути,---
32,3253,Не зайшов,,,32,,3234,Обіцяв бути,---
33,3255,Не зайшов,,,33,,3235,Обіцяв бути,---
34,3262,Відклав візит,,,34,,3236,Обіцяв бути,---
35,3287,Не зайшов,,,35,,3238,Обіцяв бути,---
36,3238,Не зайшов,,,36,,3244,Обіцяв бути,---
37,3298,Не зайшов,,,37,,3245,Обіцяв бути,---
38,,,,,38,,3247,Обіцяв бути,---
39,,,,,39,,3251,Обіцяв бути,---
40,,,,,40,,3253,Обіцяв бути,---
41,,,,,41,,3255,Обіцяв бути,---
42,,,,,42,,3260,Обіцяв бути,---
43,,,,,43,,3261,Обіцяв бути,---
44,,,,,44,,3267,Обіцяв бути,---
45,,,,,45,,3271,Обіцяв бути,---
46,,,,,46,,3272,Обіцяв бути,---
47,,,,,47,,3273,Обіцяв бути,---
48,,,,,48,,3274,Обіцяв бути,---
49,,,,,49,,3275,Обіцяв бути,---
50,,,,,50,,3280,Обіцяв бути,---
51,,,,,51,,3282,Обіцяв бути,---
52,,,,,52,,3287,Обіцяв бути,---
53,,,,,53,,3292,Обіцяв бути,---
54,,,,,54,,3298,Обіцяв бути,---
55,,,,,55,,3299,Обіцяв бути,---
56,,,,,56,,3301,Обіцяв бути,---
57,,,,,57,,3303,Обіцяв бути,---
58,,,,,58,,3307,Обіцяв бути,---
59,,,,,59
60,,,,,60
61,,,,,61
62,,,,,62
63,,,,,63
64,,,,,64
65,,,,,65
66,,,,,66
67,,,,,67
68,,,,,68
69,,,,,69
70,,,,,70
71,,,,,71
72,,,,,72
73,,,,,73
74,,,,,74
75,,,,,75
76,,,,,76
77,,,,,77
78,,,,,78
79,,,,,79
80,,,,,80
81,,,,,81
82,,,,,82
83,,,,,83
84,,,,,84
85,,,,,85
86,,,,,86
87,,,,,87
88,,,,,88
89,,,,,89
90,,,,,90
91,,,,,91
92,,,,,92
93,,,,,93
94,,,,,94
95,,,,,95
96,,,,,96
97,,,,,97
98,,,,,98
99,,,,,99
100,,,,,100
101,,,,,101
102,,,,,102
103,,,,,103
104,,,,,104
105,,,,,105
106,,,,,106
107,,,,,107
108,,,,,108
109,,,,,109
110,,,,,110
111,,,,,111
112,,,,,112
113,,,,,113
114,,,,,114
115,,,,,115
116,,,,,116
117,,,,,117
