"252 кабінет. Первинна черга на завтра. 
Список тих хто був записаний через Telegram Bot на вказану дату. Всі записи на наступні дні - на наступному аркуші (TODO)"
Попередній прийом:,,25.12.2025 (9:00 - 14:00),,,Поточний прийом:,,26.12.2025 (мобілізація)
№,"ID
(номер первинної черги)",Статус,Примітки,,№,Примітки,"ID
(номер первинної черги)",Статус,"Записаний
в TODO ?",Розрахункова дата візиту,Перевірка,Примітки,"ID
(номер первинної черги)",Альтернативний калькулятор дати
1,4259,Зайшов,,,1,,,,,,,Остання спроба,4749,#REF!
2,4422,Зайшов,,,2,,,,,,,Остання спроба,4776
3,4490,Зайшов,,,3,,,,,,,Остання спроба,4780
4,4520,Зайшов,,,4,,,,,,,Остання спроба,4785
5,4524,Не з'явився,В кінець черги,,5,,,,,,,Остання спроба,4788
6,4652,Зайшов,,,6,,,,,,,,4794/4
7,4696,Не з'явився,В кінець черги,,7,,,,,,,,4795
8,4723,Зайшов,Остання спроба,,8,,,,,,,,4833
9,4724,Зайшов,Остання спроба,,9,,,,,,,,4845
10,4731,Не з'явився,В кінець черги,,10,,,,,,,,4854
11,4735,Зайшов,Остання спроба,,11,,,,,,,,4855
12,4747,Не з'явився,В кінець черги,,12,,,,,,,,4856
13,4749,Не з'явився,п.8,,13,,,,,,,,4858
14,4771,Скасував,п.8,,14,,,,,,,,4868
15,4776,Не з'явився,п.8,,15,,,,,,,,4869
16,4780,Не з'явився,п.8,,16,,,,,,,,4872
17,4785,Не з'явився,п.8,,17,,,,,,,,4876
18,4786,Зайшов,,,18,,,,,,,,4878
19,4788,Не з'явився,п.8,,19,,,,,,,,4884
20,4789,Зайшов,,,20,,,,,,,,4890
21,4791,Відклав візит,,,21,,,,,,,,4891
22,4792,Зайшов,,,22,,,,,,,,4897
23,4794/2,Скасував,,,23,,,,,,,,4902
24,4794/4,Не зайшов,,,24,,,,,,,,4904
25,4795,Не зайшов,,,25,,,,,,,,4908
26,4807,Скасував,,,26,,,,,,,,4915
27,4813,Скасував,,,27,,,,,,,,4933
28,4820,Скасував,,,28,,,,,,,,4935
29,4825,Скасував,,,29,,,,,,,,4942
30,4833,Не зайшов,,,30,,,,,,,,4950
31,4843,Зайшов (за живою чергою),,,31,,,,,,,,4953
32,4845,Не зайшов,,,32,,,,,,,,4960
33,4854,Не зайшов,,,33,,,,,,,,4963
34,4855,Не зайшов,,,34,,,,,,,,4965
35,4856,Не зайшов,,,35,,,,,,,,4966
36,4858,Не зайшов,,,36,,,,,,,,4968
37,4868,Не зайшов,,,37,,,,,,,,4970
38,4869,Не зайшов,,,38,,,,,,,,4971
39,4872,Не зайшов,,,39,,,,,,,,4973
40,4876,Не зайшов,,,40,,,,,,,,4976
41,4878,Не зайшов,,,41,,,,,,,,4978
42,4884,Не зайшов,,,42,,,,,,,,4981
43,4890,Не зайшов,,,43,,,,,,,,4982
44,4891,Не зайшов,,,44,,,,,,,,4983
45,4897,Не зайшов,,,45,,,,,,,,4989
46,4902,Не зайшов,,,46,,,,,,,,4997
47,4904,Не зайшов,,,47,,,,,,,,4999
48,4908,Не зайшов,,,48,,,,,,,,5001
49,4910,Відклав візит,,,49,,,,,,,,5003
50,4915,Не зайшов,,,50,,,,,,,,5004
51,4933,Не зайшов,,,51,,,,,,,,5009
52,4935,Не зайшов,,,52,,,,,,,,5010
53,4942,Не зайшов,,,53,,,,,,,,5015
54,4950,Не зайшов,,,54,,,,,,,,5020
55,4953,Не зайшов,,,55,,,,,,,,5029
56,4960,Не зайшов,,,56,,,,,,,,5036
57,4963,Не зайшов,,,57,,,,,,,,5039
58,4965,Не зайшов,,,58,,,,,,,,5041
59,4966,Не зайшов,,,59,,,,,,,,5070
60,4968,Не зайшов,,,60,,,,,,,,5072
61,4970,Не зайшов,,,61,,,,,,,,5094
62,4971,Не зайшов,,,62,,,,,,,,5303
63,4973,Не зайшов,,,63,,,,,,,,5323
64,4976,Не зайшов,,,64,,,,,,,,5434
65,4978,Не зайшов,,,65
66,4981,Не зайшов,,,66
67,4982,Не зайшов,,,67
68,4983,Не зайшов,,,68
69,4989,Не зайшов,,,69
70,4997,Не зайшов,,,70
71,4999,Не зайшов,,,71
72,5001,Не зайшов,,,72
73,5003,Не зайшов,,,73
74,5004,Не зайшов,,,74
75,5009,Не зайшов,,,75
76,5010,Не зайшов,,,76
77,5015,Не зайшов,,,77
78,5020,Не зайшов,,,78
79,5029,Не зайшов,,,79
80,5036,Не зайшов,,,80
81,5039,Не зайшов,,,81
82,5041,Не зайшов,,,82
83,5070,Не зайшов,,,83
84,5072,Не зайшов,,,84
85,5076,Скасував,,,85
86,5094,Не зайшов,,,86
87,5303,Не зайшов,,,87
88,5323,Не зайшов,,,88
89,5434,Не зайшов,,,89
90,5508,Зайшов (за живою чергою),,,90
91,5511,Зайшов (за живою чергою),,,91
92,5513,Зайшов (за живою чергою),,,92
93,5522,Зайшов (за живою чергою),,,93
94,5521,Зайшов (за живою чергою),,,94
95,5524,Зайшов (за живою чергою),,,95
96,5530,Зайшов (за живою чергою),,,96
97,,,,,97
98,,,,,98
99,,,,,99
100,,,,,100
101,,,,,101
102,,,,,102
103,,,,,103
104,,,,,104
105,,,,,105
106,,,,,106
107,,,,,107
108,,,,,108
109,,,,,109
110,,,,,110
111,,,,,111
112,,,,,112
113,,,,,113
114,,,,,114
115,,,,,115
116,,,,,116
117,,,,,117
118,,,,,118
119,,,,,119
120,,,,,120
121,,,,,121
122,,,,,122
123,,,,,123
124,,,,,124
125,,,,,125
126,,,,,126
127,,,,,127
128,,,,,128
129,,,,,129
130,,,,,130
131,,,,,131
132,,,,,132
133,,,,,133
134,,,,,134
135,,,,,135
136,,,,,136
137,,,,,137
138,,,,,138
139,,,,,139
140,,,,,140
141,,,,,141
142,,,,,142
143,,,,,143
144,,,,,144
145,,,,,145
146,,,,,146
147,,,,,147
148,,,,,148
149,,,,,149
150,,,,,150
151,,,,,151
152,,,,,152
153,,,,,153
154,,,,,154
155,,,,,155
156,,,,,156
157,,,,,157
158,,,,,158
159,,,,,159
160,,,,,160
161,,,,,161
162,,,,,162
163,,,,,163
164,,,,,164
165,,,,,165
166,,,,,166
167,,,,,167
168,,,,,168
169,,,,,169
170,,,,,170
171,,,,,171
172,,,,,172
173,,,,,173
174,,,,,174
175,,,,,175
176,,,,,176
177,,,,,177
178,,,,,178
179,,,,,179
180,,,,,180
181,,,,,181
182,,,,,182
183,,,,,183
184,,,,,184
185,,,,,185
186,,,,,186
187,,,,,187
188,,,,,188
189,,,,,189
190,,,,,190
191,,,,,191
192,,,,,192
193,,,,,193
194,,,,,194
195,,,,,195
196,,,,,196
197,,,,,197
198,,,,,198
199,,,,,199
200,,,,,200
201,,,,,201
202,,,,,202
203,,,,,203
204,,,,,204
205,,,,,205
206,,,,,206
207,,,,,207
208,,,,,208
209,,,,,209
210,,,,,210
211,,,,,211
212,,,,,212
213,,,,,213
214,,,,,214
215,,,,,215
216,,,,,216
217,,,,,217
218,,,,,218
219,,,,,219
220,,,,,220
221,,,,,221
222,,,,,222
223,,,,,223
224,,,,,224
225,,,,,225
226,,,,,226
227,,,,,227
228,,,,,228
229,,,,,229
230,,,,,230
231,,,,,231
232,,,,,232
233,,,,,233
234,,,,,234
235,,,,,235
236,,,,,236
237,,,,,237
238,,,,,238
239,,,,,239
240,,,,,240
241,,,,,241
242,,,,,242
243,,,,,243
244,,,,,244
245,,,,,245
246,,,,,246
247,,,,,247
248,,,,,248
249,,,,,249
250,,,,,250
251,,,,,251
252,,,,,252
253,,,,,253
254,,,,,254
255,,,,,255
256,,,,,256
257,,,,,257
258,,,,,258
259,,,,,259
260,,,,,260
261,,,,,261
262,,,,,262
263,,,,,263
264,,,,,264
265,,,,,265
266,,,,,266
267,,,,,267
268,,,,,268
269,,,,,269
270,,,,,270
271,,,,,271
272,,,,,272
273,,,,,273
274,,,,,274
275,,,,,275
276,,,,,276
277,,,,,277
278,,,,,278
279,,,,,279
280,,,,,280
281,,,,,281
282,,,,,282
283,,,,,283
284,,,,,284
285,,,,,285
286,,,,,286
287,,,,,287
288,,,,,288
289,,,,,289
290,,,,,290
291,,,,,291
292,,,,,292
293,,,,,293
294,,,,,294
295,,,,,295
296,,,,,296
297,,,,,297
298,,,,,298
299,,,,,299
300,,,,,300
301,,,,,301
302,,,,,302
303,,,,,303
304,,,,,304
305,,,,,305
306,,,,,306
307,,,,,307
308,,,,,308
309,,,,,309
310,,,,,310
311,,,,,311
312,,,,,312
313,,,,,313
314,,,,,314
315,,,,,315
316,,,,,316
317,,,,,317
318,,,,,318
319,,,,,319
320,,,,,320
321,,,,,321
322,,,,,322
323,,,,,323
324,,,,,324
325,,,,,325
326,,,,,326
327,,,,,327
328,,,,,328
329,,,,,329
330,,,,,330
331,,,,,331
332,,,,,332
333,,,,,333
334,,,,,334
335,,,,,335
336,,,,,336
337,,,,,337
338,,,,,338
339,,,,,339
340,,,,,340
341,,,,,341
342,,,,,342
343,,,,,343
344,,,,,344
345,,,,,345
346,,,,,346
347,,,,,347
348,,,,,348
349,,,,,349
350,,,,,350
351,,,,,351
352,,,,,352
353,,,,,353
354,,,,,354
355,,,,,355
356,,,,,356
357,,,,,357
358,,,,,358
359,,,,,359
360,,,,,360
361,,,,,361
362,,,,,362
363,,,,,363
364,,,,,364
365,,,,,365
366,,,,,366
367,,,,,367
368,,,,,368
369,,,,,369
370,,,,,370
371,,,,,371
372,,,,,372
373,,,,,373
374,,,,,374
375,,,,,375
376,,,,,376
377,,,,,377
378,,,,,378
379,,,,,379
380,,,,,380
381,,,,,381
382,,,,,382
383,,,,,383
384,,,,,384
385,,,,,385
386,,,,,386
387,,,,,387
388,,,,,388
389,,,,,389
390,,,,,390
391,,,,,391
392,,,,,392
393,,,,,393
394,,,,,394
395,,,,,395
396,,,,,396
397,,,,,397
398,,,,,398
399,,,,,399
400,,,,,400
401,,,,,401
402,,,,,402
403,,,,,403
404,,,,,404
405,,,,,405
406,,,,,406
407,,,,,407
408,,,,,408
409,,,,,409
410,,,,,410
411,,,,,411
412,,,,,412
413,,,,,413
414,,,,,414
415,,,,,415
416,,,,,416
417,,,,,417
418,,,,,418
419,,,,,419
420,,,,,420
421,,,,,421
422,,,,,422
423,,,,,423
424,,,,,424
425,,,,,425
426,,,,,426
427,,,,,427
428,,,,,428
429,,,,,429
430,,,,,430
431,,,,,431
432,,,,,432
433,,,,,433
434,,,,,434
435,,,,,435
436,,,,,436
437,,,,,437
438,,,,,438
439,,,,,439
440,,,,,440
441,,,,,441
442,,,,,442
443,,,,,443
444,,,,,444
445,,,,,445
446,,,,,446
447,,,,,447
448,,,,,448
449,,,,,449
450,,,,,450
451,,,,,451
452,,,,,452
453,,,,,453
454,,,,,454
455,,,,,455
456,,,,,456
457,,,,,457
458,,,,,458
459,,,,,459
460,,,,,460
461,,,,,461
462,,,,,462
463,,,,,463
464,,,,,464
465,,,,,465
466,,,,,466
467,,,,,467
468,,,,,468
469,,,,,469
470,,,,,470
471,,,,,471
472,,,,,472
473,,,,,473
474,,,,,474
475,,,,,475
476,,,,,476
477,,,,,477
478,,,,,478
479,,,,,479
480,,,,,480
481,,,,,481
482,,,,,482
483,,,,,483
484,,,,,484
485,,,,,485
486,,,,,486
487,,,,,487
488,,,,,488
489,,,,,489
490,,,,,490
491,,,,,491
492,,,,,492
493,,,,,493
494,,,,,494
495,,,,,495
496,,,,,496
497,,,,,497
