"252 кабінет. Первинна черга. 
Приблизний список тих хто обіцяв бути присутнім на основі онлайн переклички в Telegram."
PREV. DAY (PAST):,,20.08.2025 (15:00 - 17:00),,,NEXT DAY:,,21.08.2025 (10:00 - 14:00)
№,"ID
(номер первинної черги)",Статус,Примітки,,№,Примітки,"ID
(номер первинної черги)",Статус,"Записаний
в TODO ?"
1,1638,Зайшов,Остання спроба,,1,,2393,Обіцяв бути,---
2,1814,Зайшов,,,2,,2422,Обіцяв бути,---
3,2180,Зайшов,Остання спроба,,3,Остання спроба,2433,Обіцяв бути,---
4,2339,Зайшов,,,4,,2449,Обіцяв бути,---
5,2423,Зайшов,,,5,,2542,Обіцяв бути,---
6,2460,Зайшов,Остання спроба,,6,Остання спроба,2555,Обіцяв бути,---
7,2546,Не з'явився,в кінець черги,,7,Остання спроба,2565,Обіцяв бути,---
8,2576,Зайшов,,,8,,2587,Обіцяв бути,---
9,2577,Зайшов,,,9,,2588,Обіцяв бути,---
10,2580,Зайшов,,,10,,2591,Обіцяв бути,---
11,2586,Зайшов,,,11,,2594,Обіцяв бути,---
12,2587,Обіцяв бути,,,12,,2609,Обіцяв бути,---
13,2588,Обіцяв бути,,,13,,2628,Обіцяв бути,---
14,2591,Обіцяв бути,,,14,,2652,Обіцяв бути,---
15,2594,Обіцяв бути,,,15,,2666,Обіцяв бути,---
16,2628,Обіцяв бути,,,16,,2667,Обіцяв бути,---
17,2652,Обіцяв бути,,,17,,2672,Обіцяв бути,---
18,2666,Обіцяв бути,,,18,,2679,Обіцяв бути,---
19,2672,Обіцяв бути,,,19,,2695,Обіцяв бути,---
20,2695,Обіцяв бути,,,20,,2702,Обіцяв бути,---
21,2704,Обіцяв бути,,,21,,2704,Обіцяв бути,---
22,2708,Обіцяв бути,,,22,,2708,Обіцяв бути,---
23,2715,Обіцяв бути,,,23,,2715,Обіцяв бути,---
24,2719,Обіцяв бути,,,24,,2719,Обіцяв бути,---
25,2720,Обіцяв бути,,,25,,2720,Обіцяв бути,---
26,2736,Обіцяв бути,,,26,,2731,Обіцяв бути,---
27,2741,Обіцяв бути,,,27,,2736,Обіцяв бути,---
28,2743,Обіцяв бути,,,28,,2741,Обіцяв бути,---
29,2744,Обіцяв бути,,,29,,2743,Обіцяв бути,---
30,2752,Обіцяв бути,,,30,,2744,Обіцяв бути,---
31,2769,Обіцяв бути,,,31,,2752,Обіцяв бути,---
32,2771,Обіцяв бути,,,32,,2769,Обіцяв бути,---
33,2791,Обіцяв бути,,,33,,2771,Обіцяв бути,---
34,2804,Обіцяв бути,,,34,,2791,Обіцяв бути,---
35,3053,Обіцяв бути,,,35,,2796,Обіцяв бути,---
36,3056,Обіцяв бути,,,36,,2804,Обіцяв бути,---
37,3057,Обіцяв бути,,,37,,3053,Обіцяв бути,---
38,3059,Обіцяв бути,,,38,,3056,Обіцяв бути,---
39,3062,Обіцяв бути,,,39,,3057,Обіцяв бути,---
40,3067,Обіцяв бути,,,40,,3059,Обіцяв бути,---
41,3077,Обіцяв бути,,,41,,3062,Обіцяв бути,---
42,3094,Обіцяв бути,,,42,,3067,Обіцяв бути,---
43,3095,Відклав візит,,,43,,3077,Обіцяв бути,---
44,3096,Обіцяв бути,,,44,,3094,Обіцяв бути,---
45,3116,Обіцяв бути,,,45,,3096,Обіцяв бути,---
46,3117,Обіцяв бути,,,46,,3101,Обіцяв бути,---
47,3126,Обіцяв бути,,,47,,3116,Обіцяв бути,---
48,3127,Обіцяв бути,,,48,,3117,Обіцяв бути,---
49,3130,Обіцяв бути,,,49,,3127,Обіцяв бути,---
50,3133,Обіцяв бути,,,50,,3130,Обіцяв бути,---
51,,,,,51,,3133,Обіцяв бути,---
52,,,,,52,,3173,Обіцяв бути,---
53,,,,,53
54,,,,,54
55,,,,,55
56,,,,,56
57,,,,,57
58,,,,,58
59,,,,,59
60,,,,,60
61,,,,,61
62,,,,,62
63,,,,,63
64,,,,,64
65,,,,,65
66,,,,,66
67,,,,,67
68,,,,,68
69,,,,,69
70,,,,,70
71,,,,,71
72,,,,,72
73,,,,,73
74,,,,,74
75,,,,,75
76,,,,,76
77,,,,,77
78,,,,,78
79,,,,,79
80,,,,,80
81,,,,,81
82,,,,,82
83,,,,,83
84,,,,,84
85,,,,,85
86,,,,,86
87,,,,,87
88,,,,,88
89,,,,,89
90,,,,,90
91,,,,,91
92,,,,,92
93,,,,,93
94,,,,,94
95,,,,,95
96,,,,,96
97,,,,,97
98,,,,,98
99,,,,,99
100,,,,,100
101,,,,,101
102,,,,,102
103,,,,,103
104,,,,,104
105,,,,,105
106,,,,,106
107,,,,,107
108,,,,,108
109,,,,,109
110,,,,,110
111,,,,,111
112,,,,,112
113,,,,,113
114,,,,,114
115,,,,,115
116,,,,,116
117,,,,,117
